"restaurant_name","cnt","avg_rating","avg_price","avg_delivery_time"
"Kitchen Age Eatery",1,3.799999952316284,150.0,26.0
"Kitchen Stories Family Restaurant",1,3.799999952316284,250.0,35.0
"Kitrakuisine",1,3.799999952316284,150.0,26.0
"KK Live Puff And Restaurant",1,3.799999952316284,150.0,23.0
"Kks Vivanta Family Restaurent",1,3.799999952316284,200.0,30.0
"Klassic Restaurant",1,3.799999952316284,100.0,28.0
"KOI All Day Cafe",1,3.799999952316284,450.0,41.0
"Kolkata Ashirwad Biryani",1,3.799999952316284,200.0,20.0
"Kolkata Bakery",1,3.799999952316284,300.0,27.0
"Kolkata Haji Biryani House",1,3.799999952316284,250.0,25.0
"Kolkata Kathi Rolls",1,3.799999952316284,100.0,51.0
"Koo Kaapi",1,3.799999952316284,150.0,26.0
"Kook",1,3.799999952316284,150.0,46.0
"Kota Foods Cafe",1,3.799999952316284,150.0,22.0
"Kottayam Kitchen Restaurant",1,3.799999952316284,100.0,42.0
"Kotyark Food Center",1,3.799999952316284,100.0,35.0
"Kovai Juice Corner",1,3.799999952316284,150.0,35.0
"Kovai Royal Biriyani",1,3.799999952316284,200.0,31.0
"KR Bakes",2,3.799999952316284,175.0,31.5
"KR Bakes Restaurant",1,3.799999952316284,200.0,24.0
"Krishan Hotel",1,3.799999952316284,150.0,30.0
"Krishna Sweets",1,3.799999952316284,150.0,58.0
"Krishtunga Restaurant",1,3.799999952316284,300.0,48.0
"Krrunch",1,3.799999952316284,150.0,41.0
"Krushana Pav Bhaji",1,3.799999952316284,150.0,26.0
"Kruthagnya Take Away",1,3.799999952316284,150.0,23.0
"Ks Biriyani Plaza",1,3.799999952316284,350.0,30.0
"Kuber Pure Veg",1,3.799999952316284,200.0,23.0
"Kuk-Doo-Koo",1,3.799999952316284,100.0,24.0
"Kukdu Kuu Club",1,3.799999952316284,350.0,44.0
"Kukku Da Dhaba",1,3.799999952316284,300.0,38.0
"Kulfi Bistro Box Of Delights",1,3.799999952316284,600.0,35.0
"Kullad Cafe",1,3.799999952316284,100.0,61.0
"Kwality House",1,3.799999952316284,200.0,25.0
"Kwality Spicy Noodles & Fast Foods",1,3.799999952316284,150.0,23.0
"La Spezia Pizza",1,3.799999952316284,150.0,38.0
"La Tandoori",1,3.799999952316284,150.0,32.0
"LA Tandoori Dhaba",1,3.799999952316284,250.0,22.0
"Lababdaari",2,3.799999952316284,125.0,37.5
"Lagom",1,3.799999952316284,200.0,34.0
"Lajawab Rajasthani Thali Restaurant",1,3.799999952316284,150.0,25.0
"Lalu Ki Litti",1,3.799999952316284,50.0,55.0
"Lamour Bakehouse",1,3.799999952316284,100.0,34.0
"Lassi 1",1,3.799999952316284,300.0,48.0
"Lassi Booth",1,3.799999952316284,300.0,53.0
"Laxmi Family Garden And Restaurant",1,3.799999952316284,100.0,38.0
"Laxmi Idli Vada Center",1,3.799999952316284,150.0,46.0
"Bhakhari Pizza - By Ustaad Miyaan",1,3.799999952316284,150.0,32.0
"Bharat Hindu Hotel",1,3.799999952316284,100.0,17.0
"Bhatia Kitchen",1,3.799999952316284,100.0,38.0
"Bhatia's Family Restaurant",1,3.799999952316284,200.0,44.0
"Bhawna Sweets",1,3.799999952316284,150.0,24.0
"Bhookerz",1,3.799999952316284,150.0,34.0
"Bhukkad Point Multi Cuisine Kitchen",1,3.799999952316284,150.0,41.0
"Bianco",1,3.799999952316284,100.0,57.0
"Big Belly N' Chill",1,3.799999952316284,100.0,28.0
"Big Bowl Chinese",1,3.799999952316284,200.0,43.0
"Big Crust",1,3.799999952316284,150.0,43.0
"Big Daddy Momos Cafe",1,3.799999952316284,100.0,39.0
"Big Pizza-By Marky Momos",1,3.799999952316284,300.0,37.0
"Bikalal Sweets & Restaurant",1,3.799999952316284,200.0,37.0
"Bikaner Express",1,3.799999952316284,100.0,38.0
"Bikano's Chat Cafe",1,3.799999952316284,50.0,24.0
"Bindass Dhabha",1,3.799999952316284,150.0,33.0
"Bindra Chicken & Fish Corner",1,3.799999952316284,250.0,31.0
"Biryaaniwala",1,3.799999952316284,200.0,18.0
"Biryani And Pulao Collection - ITC Maurya",1,3.799999952316284,200.0,60.0
"Biryani Baba",1,3.799999952316284,150.0,44.0
"Biryani Bazar By Kilo",1,3.799999952316284,250.0,31.0
"Biryani Box",2,3.799999952316284,75.0,39.0
"Biryani Can - Pure Veg Biryanis",1,3.799999952316284,200.0,43.0
"Biryani House Taste Of Kolkatta",1,3.799999952316284,100.0,36.0
"Biryani In Box",1,3.799999952316284,100.0,23.0
"Biryani Pot",3,3.799999952316284,233.3333,30.6667
"Biryanishk By The Biryani Company",1,3.799999952316284,250.0,59.0
"Bismilla Multi Cuisine Restaurant",2,3.799999952316284,275.0,26.0
"Bismillah Non Veg Restaurant",1,3.799999952316284,100.0,27.0
"Bistro - By Ramkrishna",1,3.799999952316284,150.0,55.0
"Bite Me",2,3.799999952316284,125.0,25.0
"Bite Out",1,3.799999952316284,100.0,36.0
"Bite Story",1,3.799999952316284,100.0,59.0
"Bites In Budget",1,3.799999952316284,550.0,28.0
"Bits N Bites",1,3.799999952316284,100.0,25.0
"BK Bombay Pav Bhaji",1,3.799999952316284,150.0,31.0
"Black Forest",1,3.799999952316284,100.0,29.0
"Blessings Restaurant",1,3.799999952316284,150.0,33.0
"Blow Up Cafe",1,3.799999952316284,200.0,39.0
"Blu Moon Restro Lounge",1,3.799999952316284,100.0,34.0
"Blue Plate Chomped",1,3.799999952316284,100.0,31.0
"Blue Star Biryani Hut",1,3.799999952316284,100.0,19.0
"Bobby's",1,3.799999952316284,250.0,45.0
"Bobinos Restaurant",1,3.799999952316284,200.0,43.0
"Boho - The Ground Cafe",1,3.799999952316284,400.0,61.0
"Bolly Vista Blvd",1,3.799999952316284,350.0,26.0
"Bollywood Treats Express",1,3.799999952316284,150.0,39.0
"Bombay Cake House",1,3.799999952316284,300.0,30.0
"Bombay Paratha Company",1,3.799999952316284,350.0,36.0
"Boost - Juice & More",1,3.799999952316284,100.0,22.0
"Boston Bites",1,3.799999952316284,350.0,30.0
"Boti Roti",1,3.799999952316284,250.0,47.0
"Bowl & Barbeque",1,3.799999952316284,200.0,23.0
"Box 80",1,3.799999952316284,150.0,44.0
"Brew Master Espresso Bar",1,3.799999952316284,300.0,32.0
"Brewers The Coffee Bar",1,3.799999952316284,150.0,36.0
"Brgr Shurger",1,3.799999952316284,100.0,35.0
"Brie",1,3.799999952316284,100.0,41.0
"Briyanitta",1,3.799999952316284,100.0,20.0
"B's Biryani",1,3.799999952316284,100.0,24.0
"Buhari",1,3.799999952316284,200.0,28.0
"Buhari Restaurant",1,3.799999952316284,100.0,37.0
"Bukhari Biryani",1,3.799999952316284,200.0,25.0
"Bunk",1,3.799999952316284,300.0,35.0
"Bunker's Adda",1,3.799999952316284,150.0,23.0
"Buns N Coffees",1,3.799999952316284,100.0,24.0
"Burger Beans",1,3.799999952316284,100.0,36.0
"Burger Capital",1,3.799999952316284,250.0,42.0
"Burger Maker World",1,3.799999952316284,50.0,43.0
"Burger Point 70",1,3.799999952316284,200.0,47.0
"Burger Street",1,3.799999952316284,200.0,37.0
"Burger Time",1,3.799999952316284,150.0,26.0
"Burgers And Rolls",1,3.799999952316284,200.0,40.0
"Cafe 22",1,3.799999952316284,250.0,37.0
"Cafe Amar",1,3.799999952316284,100.0,46.0
"Cafe Central",1,3.799999952316284,200.0,18.0
"Cafe Commune Bees",1,3.799999952316284,150.0,28.0
"Cafe Continental",1,3.799999952316284,150.0,34.0
"Cafe Flame's",1,3.799999952316284,100.0,36.0
"Cafe Gorilla & Co.",1,3.799999952316284,550.0,39.0
"Cafe Hot'spot",1,3.799999952316284,300.0,42.0
"Cafe InfiniTea",1,3.799999952316284,450.0,25.0
"Cafe Junction And Ice Cream Parlour",1,3.799999952316284,250.0,33.0
"Cafe Kool Korner",1,3.799999952316284,300.0,45.0
"Cafe Little Bites",1,3.799999952316284,300.0,49.0
"Cafe Local Katta - Pizza Junction",1,3.799999952316284,150.0,28.0
"Cafe Madina",1,3.799999952316284,200.0,45.0
"Cafe Maya",1,3.799999952316284,100.0,43.0
"Cafe Offbeat - Up There",1,3.799999952316284,200.0,52.0
"Cafe Yolo",1,3.799999952316284,450.0,39.0
"Cairo",1,3.799999952316284,100.0,39.0
"Cake All Time",1,3.799999952316284,200.0,26.0
"Cake Bahar",1,3.799999952316284,250.0,42.0
"Cake Brown Bakery",1,3.799999952316284,150.0,26.0
"Cake Creation",1,3.799999952316284,100.0,31.0
"Cake Dango-The Cake Shop",1,3.799999952316284,100.0,28.0
"Cake Delivery",1,3.799999952316284,100.0,21.0
"Cake Dengo Cake Shop",1,3.799999952316284,150.0,30.0
"Cake Honey Buzz",1,3.799999952316284,300.0,28.0
"Cake House Cafe",1,3.799999952316284,150.0,19.0
"Cake Lover",1,3.799999952316284,100.0,24.0
"Cake Mania",1,3.799999952316284,250.0,23.0
"Cake Paradize",1,3.799999952316284,100.0,28.0
"Cake Sahi",1,3.799999952316284,100.0,36.0
"Cake Shake",1,3.799999952316284,100.0,30.0
"Cake Sweet Heaven",1,3.799999952316284,100.0,21.0
"Cake Villa",1,3.799999952316284,250.0,24.0
"Cake Walkers",1,3.799999952316284,200.0,26.0
"Cake With Happiness",1,3.799999952316284,200.0,28.0
"Cakery N Bakery",1,3.799999952316284,300.0,31.0
"Cakes & Bakery",1,3.799999952316284,100.0,29.0
"Cakes Den",1,3.799999952316284,250.0,34.0
"Cakes House",1,3.799999952316284,200.0,26.0
"Cake's House",1,3.799999952316284,150.0,25.0
"Cake's Inn",1,3.799999952316284,300.0,18.0
"Cakes Lover",1,3.799999952316284,150.0,15.0
"Cakes N Shapes",1,3.799999952316284,100.0,20.0
"Cakesclub.Com",1,3.799999952316284,150.0,54.0
"Calcutta Victoria Chat House",1,3.799999952316284,250.0,59.0
"Caldo's Cafe & Lounge",1,3.799999952316284,300.0,32.0
"Canara Coffee House",1,3.799999952316284,250.0,23.0
"Candy Cloud Factory",1,3.799999952316284,150.0,22.0
"Candy Eats &Treats",1,3.799999952316284,300.0,32.0
"Capri Restaurant",1,3.799999952316284,400.0,36.0
"Captain Nova",1,3.799999952316284,250.0,50.0
"Car Khana",1,3.799999952316284,300.0,17.0
"Caravan Family Restaurant",1,3.799999952316284,100.0,31.0
"Carnival Momos",1,3.799999952316284,400.0,27.0
"Carry On Pizza",1,3.799999952316284,250.0,39.0
"Casa Picolla",1,3.799999952316284,100.0,28.0
"Cassino Gold Ice Cream",1,3.799999952316284,200.0,24.0
"Castle Cakes",1,3.799999952316284,300.0,38.0
"Celebration Cake Shop",1,3.799999952316284,100.0,41.0
"Centaurus",1,3.799999952316284,200.0,23.0
"Central Perk",1,3.799999952316284,100.0,40.0
"Chaap N Paratha",1,3.799999952316284,250.0,28.0
"Chaapsticks",1,3.799999952316284,100.0,33.0
"Chaat Chatore",1,3.799999952316284,250.0,27.0
"Chaat Express",1,3.799999952316284,200.0,26.0
"Chaat Sarovar",1,3.799999952316284,250.0,27.0
"Chaat Studio",1,3.799999952316284,100.0,45.0
"Chai Ho Jaye",1,3.799999952316284,200.0,27.0
"Chai Nashta",2,3.799999952316284,75.0,32.5
"Chai O Bite",1,3.799999952316284,100.0,35.0
"Chai Shai Bza",1,3.799999952316284,200.0,20.0
"Chai Zaika",1,3.799999952316284,100.0,28.0
"Chaiapps - Next Door Bliss",1,3.799999952316284,200.0,30.0
"Chak Lo India",1,3.799999952316284,250.0,32.0
"Chakna House",1,3.799999952316284,250.0,21.0
"Champaran Meat Corner",1,3.799999952316284,600.0,29.0
"Chana Zor Garam",1,3.799999952316284,200.0,46.0
"Chanderi Hut Family Dhaba",1,3.799999952316284,200.0,23.0
"Chander's - The Thirst Quencher",1,3.799999952316284,150.0,21.0
"Chandigarh Cafe",1,3.799999952316284,100.0,44.0
"Chandigarh Hotel",1,3.799999952316284,200.0,33.0
"Chandigarh Junction",1,3.799999952316284,150.0,46.0
"Changu Mangu",1,3.799999952316284,100.0,28.0
"Chappan Bhog Sweets",1,3.799999952316284,150.0,19.0
"Chapter One",1,3.799999952316284,150.0,49.0
"Chatori Dadi",1,3.799999952316284,150.0,34.0
"Chatpati Gali",1,3.799999952316284,100.0,33.0
"Chauhan Fast Food",1,3.799999952316284,150.0,30.0
"Chawala Dillivala Restaurant",1,3.799999952316284,100.0,34.0
"Chawla's Veg & Non Veg",1,3.799999952316284,100.0,33.0
"Chawlas²",1,3.799999952316284,100.0,45.0
"Cheese 4me",1,3.799999952316284,200.0,20.0
"Cheese Nack",1,3.799999952316284,100.0,30.0
"Cheesiaano Pizza",1,3.799999952316284,150.0,57.0
"Cheezee Bites",1,3.799999952316284,250.0,33.0
"Chef N Spice 2",1,3.799999952316284,350.0,37.0
"Chef Panda",1,3.799999952316284,150.0,37.0
"Chennai Biriyani Junction",1,3.799999952316284,200.0,30.0
"Chetram Sweets Corner",1,3.799999952316284,100.0,21.0
"Chew Chow",1,3.799999952316284,100.0,21.0
"Chhattisgarh Thali",1,3.799999952316284,100.0,62.0
"Chick Blast Solapur",1,3.799999952316284,250.0,22.0
"Chick N Serve",1,3.799999952316284,200.0,44.0
"Chicken Delight",1,3.799999952316284,200.0,16.0
"Chicken King Point",1,3.799999952316284,250.0,33.0
"Chicken Lagoon",1,3.799999952316284,200.0,34.0
"Chicken Xperience By Venkys",1,3.799999952316284,200.0,35.0
"Chicklet",1,3.799999952316284,100.0,30.0
"Chill 'N' Shake Paradize",1,3.799999952316284,150.0,35.0
"Chilli Paradise Restro & Cafe",1,3.799999952316284,150.0,56.0
"Chilly Pepper Shiva's Food",1,3.799999952316284,100.0,35.0
"Chin Chin Chew- By Kaarobaar",1,3.799999952316284,150.0,33.0
"China House",1,3.799999952316284,100.0,44.0
"China Hut",3,3.799999952316284,150.0,39.3333
"China Kitchen",1,3.799999952316284,250.0,39.0
"China Magic",1,3.799999952316284,200.0,45.0
"China Town Fast Food & Burger King",1,3.799999952316284,200.0,28.0
"Laxmi Narayan Family Restaurant & Fast Food",1,3.799999952316284,100.0,39.0
"Lazzat Restaurant",1,3.799999952316284,100.0,15.0
"LBW Lounge Before Wicket",1,3.799999952316284,150.0,27.0
"Le Sky Dine",1,3.799999952316284,200.0,41.0
"Leela's Multicuisine Restaurant",1,3.799999952316284,200.0,28.0
"Legem Restaurant-Hotel Uttam Heritage",1,3.799999952316284,100.0,20.0
"Legend Cake",1,3.799999952316284,300.0,46.0
"Lekkerz",1,3.799999952316284,150.0,27.0
"Lemon",1,3.799999952316284,100.0,36.0
"Lemon Chilli Pure Veg",1,3.799999952316284,150.0,25.0
"Lemon Three",1,3.799999952316284,300.0,35.0
"Lighthouse Pizzeria",1,3.799999952316284,250.0,43.0
"Litti Baati",1,3.799999952316284,100.0,33.0
"Litti Crave",1,3.799999952316284,100.0,73.0
"Live Kitchen",1,3.799999952316284,150.0,32.0
"Liza's Multi Cuisine Restaurant",1,3.799999952316284,100.0,41.0
"Look Act East Kitchen",1,3.799999952316284,300.0,55.0
"Lotus Hotel",1,3.799999952316284,50.0,21.0
"Lovely Champ",1,3.799999952316284,100.0,31.0
"Lovely Sweets & Bakers",1,3.799999952316284,100.0,39.0
"Lovyam Sweets",1,3.799999952316284,250.0,36.0
"Lucky Multicuisine Restaurant",1,3.799999952316284,200.0,48.0
"Lucky Snacks & Champs Point",1,3.799999952316284,250.0,33.0
"Lucky's Multi Cuisine Restaurant",1,3.799999952316284,250.0,44.0
"Lunch Affairs",1,3.799999952316284,100.0,26.0
"Lyfe By Soul Garden Bistro",1,3.799999952316284,150.0,48.0
"M.M Chinese",1,3.799999952316284,100.0,40.0
"M.M. Restaurant",1,3.799999952316284,200.0,31.0
"M.P Paratha & Omlet",1,3.799999952316284,100.0,30.0
"Ma Cafe'",1,3.799999952316284,150.0,30.0
"Ma Ma Pizzah",1,3.799999952316284,150.0,27.0
"Maa Ambey Bhojnalay",1,3.799999952316284,300.0,38.0
"Maa Annapurna Bhojnalaya",2,3.799999952316284,150.0,28.0
"Maa Bhojanlay",1,3.799999952316284,150.0,29.0
"Maa Ka Tiffin",1,3.799999952316284,150.0,38.0
"Maa Ki Thali",1,3.799999952316284,200.0,38.0
"Maach O Maach",1,3.799999952316284,100.0,45.0
"Mad Over Shakes",1,3.799999952316284,200.0,36.0
"Madhu Restaurant",1,3.799999952316284,350.0,53.0
"Madhushala Restaurant & Bar",1,3.799999952316284,250.0,41.0
"Madinah Restaurant",1,3.799999952316284,400.0,30.0
"Madras Biryani",1,3.799999952316284,200.0,38.0
"Madras Food",1,3.799999952316284,200.0,21.0
"Madrasi Food Park",1,3.799999952316284,100.0,20.0
"Madurai Drive Inn Restaurant",1,3.799999952316284,250.0,43.0
"Magadh Darbar Cafe & Restaurant",1,3.799999952316284,200.0,43.0
"Maggi Wale",1,3.799999952316284,100.0,27.0
"Magic Masala Restaurant",1,3.799999952316284,150.0,39.0
"Maha Ganpati Mumbai Chat Wala",1,3.799999952316284,150.0,27.0
"Mahalakshya Live Ice Cream & Thick Shake.",1,3.799999952316284,200.0,31.0
"Mahalaxmi Pav Bhaji & Fast Food Centre",1,3.799999952316284,150.0,36.0
"Mahalaya Snacks Corner",1,3.799999952316284,200.0,46.0
"Maharaja Cakes And Bake",1,3.799999952316284,50.0,30.0
"Mahaveer Rabdi Bhandaar",1,3.799999952316284,150.0,30.0
"Mahesh Bhandari Chicken Center",1,3.799999952316284,150.0,43.0
"Mainland Dum Biryani",1,3.799999952316284,150.0,48.0
"Makkah Biryani Hotel",1,3.799999952316284,200.0,27.0
"Makkhan Punjabi Dhaba",1,3.799999952316284,100.0,33.0
"Malhaar Family Restaurant",1,3.799999952316284,150.0,48.0
"Malhar - Pure Veg",1,3.799999952316284,250.0,35.0
"Malik Biryani Corner",1,3.799999952316284,200.0,31.0
"Mambalam Annalakshmi",1,3.799999952316284,100.0,53.0
"Mamma Mia Biryani",1,3.799999952316284,150.0,51.0
"Mamta Bakers",1,3.799999952316284,250.0,32.0
"Mana Gajuwaka Ruchulu",1,3.799999952316284,150.0,19.0
"Mandai Mini Restaurant",1,3.799999952316284,50.0,19.0
"Mandal Hensel",1,3.799999952316284,200.0,46.0
"Mandarin China Town",1,3.799999952316284,100.0,53.0
"Mandi.Com",1,3.799999952316284,150.0,33.0
"Mandya Nati Style",1,3.799999952316284,100.0,41.0
"Mangi Da Dhabha",1,3.799999952316284,100.0,35.0
"Manickam Hotel",1,3.799999952316284,150.0,28.0
"Manipuri Kitchen",1,3.799999952316284,200.0,56.0
"Mann Chicken Centre",1,3.799999952316284,50.0,31.0
"Manohar Lal Daulat Ram Garg Gazak Wale",1,3.799999952316284,300.0,25.0
"Manoj Food",1,3.799999952316284,100.0,28.0
"Manpasand Snacks",1,3.799999952316284,200.0,21.0
"Manvaar - The Indian Restaurant",1,3.799999952316284,200.0,33.0
"Maratha Grand Sawji Restaurant",1,3.799999952316284,200.0,26.0
"Marwari Bakers & Namkeen",1,3.799999952316284,150.0,37.0
"Masala Blast",1,3.799999952316284,150.0,36.0
"Masala Corner",1,3.799999952316284,250.0,30.0
"Masala Hut",1,3.799999952316284,150.0,24.0
"Mash's Cakes & More",1,3.799999952316284,150.0,24.0
"Maskaa Maarke",1,3.799999952316284,200.0,55.0
"Mast Doze",1,3.799999952316284,100.0,35.0
"Master Chef",1,3.799999952316284,200.0,28.0
"Mathura Wale",1,3.799999952316284,250.0,30.0
"Mattkaa - Chaat Cafe",1,3.799999952316284,250.0,48.0
"Mayaram Restaurant",1,3.799999952316284,100.0,49.0
"Mayur Pan House",1,3.799999952316284,150.0,59.0
"Mayuri Family Restaurant",1,3.799999952316284,100.0,25.0
"Mayuri Hotel",1,3.799999952316284,300.0,34.0
"Mayurvan Family Restaurant",1,3.799999952316284,150.0,30.0
"Meal 99",1,3.799999952316284,100.0,30.0
"Meal Ministry",1,3.799999952316284,200.0,48.0
"Mealivore",1,3.799999952316284,150.0,48.0
"Meenakshi Garden Veg-Non Veg Restaurant",1,3.799999952316284,150.0,53.0
"Meet Ganga",1,3.799999952316284,150.0,26.0
"Meezzaah",1,3.799999952316284,150.0,30.0
"Mehak's Kitchen",1,3.799999952316284,200.0,45.0
"Melting World",1,3.799999952316284,400.0,32.0
"Melts",1,3.799999952316284,150.0,56.0
"Meridian - Ramyas Hotel",1,3.799999952316284,250.0,40.0
"Metro",1,3.799999952316284,200.0,49.0
"Mezban - A Multi Cuisine Restaurant",1,3.799999952316284,100.0,30.0
"MG Gupta Chatwala",1,3.799999952316284,50.0,35.0
"MH 15 Family Restaurant",1,3.799999952316284,250.0,42.0
"Miami Juice World",1,3.799999952316284,150.0,39.0
"Mid Night Chicken Centre",1,3.799999952316284,200.0,41.0
"Mijbah Chicken & Chinese Restaurant",1,3.799999952316284,300.0,24.0
"Milaan Food N Bake",1,3.799999952316284,100.0,23.0
"Milan Dabeli & Vadapav",1,3.799999952316284,100.0,36.0
"Milan Lodge",1,3.799999952316284,250.0,37.0
"Milk 'O' Shakes",1,3.799999952316284,250.0,24.0
"Milkbar Studio",1,3.799999952316284,100.0,24.0
"Milkshake Factory",1,3.799999952316284,100.0,35.0
"Millets Meharaj",1,3.799999952316284,150.0,58.0
"Mini Cake Shop",1,3.799999952316284,250.0,40.0
"Mini Punjab Chaap Express",1,3.799999952316284,150.0,41.0
"Minshul Restaurant",1,3.799999952316284,200.0,32.0
"Mishri Lal Mishtan Bhandar",1,3.799999952316284,100.0,32.0
"Mithavai",1,3.799999952316284,100.0,28.0
"Mithoo Seth",1,3.799999952316284,300.0,28.0
"Mitra Di New Veg Chaap",1,3.799999952316284,150.0,22.0
"MJ Castle Restro",1,3.799999952316284,150.0,27.0
"MJ Royal Hotel",1,3.799999952316284,250.0,37.0
"Mo Fried Chicken",1,3.799999952316284,200.0,40.0
"Mobile Fish Parlour",1,3.799999952316284,200.0,25.0
"MOC Restaurant",1,3.799999952316284,100.0,31.0
"Moeen Fast Food",1,3.799999952316284,100.0,27.0
"Mohammedia Shawarma",2,3.799999952316284,150.0,43.5
"Mohgazi Biryani House",1,3.799999952316284,150.0,36.0
"Mominoz Pizza",1,3.799999952316284,150.0,50.0
"Momo & Momo",1,3.799999952316284,150.0,59.0
"Momo Mania",2,3.799999952316284,150.0,46.0
"Momo mommy",1,3.799999952316284,50.0,49.0
"Momo Stories",1,3.799999952316284,200.0,31.0
"Momomia-Love In Every Bite",2,3.799999952316284,200.0,31.0
"Momos Bhandar",1,3.799999952316284,250.0,43.0
"Momo's Wala",1,3.799999952316284,200.0,43.0
"Momo's World",1,3.799999952316284,50.0,34.0
"Momoverse",1,3.799999952316284,100.0,39.0
"Mom's Chicken",1,3.799999952316284,150.0,35.0
"Moni Chat Corner",1,3.799999952316284,150.0,53.0
"Monu Gyaniji Ka Dhaba",1,3.799999952316284,100.0,27.0
"Moochhad's Tea Cafe",1,3.799999952316284,200.0,31.0
"Moonlight Cuisine",1,3.799999952316284,100.0,32.0
"Moonlight Premium",1,3.799999952316284,100.0,42.0
"Moonlight Takeaway & Delivery",1,3.799999952316284,250.0,47.0
"Mothers Milkshakes",1,3.799999952316284,350.0,41.0
"Motu Chicken",1,3.799999952316284,200.0,18.0
"Mr & Mrs Idly",2,3.799999952316284,100.0,36.0
"Mr Beans Pizza Restaurant",1,3.799999952316284,100.0,36.0
"Mr Charlie Cafe",1,3.799999952316284,150.0,31.0
"Mr Chef Mandi House",1,3.799999952316284,150.0,48.0
"Mr Shake",1,3.799999952316284,400.0,45.0
"Mr. Baker's",1,3.799999952316284,150.0,40.0
"Mr. Cake",1,3.799999952316284,100.0,15.0
"Mr. Papdi",1,3.799999952316284,100.0,64.0
"Mr. Thattu Vadai",1,3.799999952316284,100.0,44.0
"Mr. Waffle & Momos",1,3.799999952316284,200.0,31.0
"MS Food",1,3.799999952316284,150.0,25.0
"Mugal Restaurant",1,3.799999952316284,50.0,38.0
"Mughal Darbar Family Restaurant",1,3.799999952316284,100.0,31.0
"Mughal Hotel",1,3.799999952316284,150.0,37.0
"Mughlai Chicken Darbar",1,3.799999952316284,350.0,38.0
"Mukesh Bakery",1,3.799999952316284,50.0,25.0
"Mumbai Carters Blue Family Restaurant",1,3.799999952316284,150.0,27.0
"Mumbai Masala Cafe",1,3.799999952316284,200.0,22.0
"Mumbai Masala Street",1,3.799999952316284,200.0,31.0
"Mumbai On The Streets",1,3.799999952316284,100.0,36.0
"Mumbai Vada Pav Dighori",1,3.799999952316284,450.0,36.0
"Mumma's Paratha",1,3.799999952316284,150.0,44.0
"Munch",1,3.799999952316284,100.0,41.0
"Munchies Eating Point",1,3.799999952316284,150.0,36.0
"Munna Lal Sweets",1,3.799999952316284,150.0,45.0
"Muskaan",1,3.799999952316284,100.0,21.0
"Muskan Kitchen",1,3.799999952316284,400.0,46.0
"Muskan Mandi",1,3.799999952316284,350.0,26.0
