"restaurant_name","cnt","rating"
"Kolkata Kathi Roll",1,4.1
"Kolkata Kathi Rolls",1,3.8
"Kolkata Khan Biryani",1,4.5
"Kolkata Khushbu Biryani",1,4.3
"Kolkata Kingdom",1,4.3
"Kolkata Kitchen",1,3.7
"Kolkata Laziz Biryani",1,4.1
"Kolkata Local By Edabba",1,4.1
"Kolkata Moghal Umpire Biryani House",1,3.5
"Kolkata New Arsalan Biryani",1,3.6
"Kolkata Pantry",1,4.3
"Kolkata Roll",3,3.3
"Kolkata Roll",3,3.6
"Kolkata Roll",3,4.1
"Kolkata Roll Center",1,4.1
"Kolkata Roll Chinese Chaska 56 Dukan",1,4.0
"Kolkata Roll Corner",1,3.6
"Kolkata Rolls",4,3.8
"Kolkata Rolls",4,3.9
"Kolkata Rolls",4,3.9
"Kolkata Rolls",4,4.2
"Kolkata Royal Biryani",1,3.5
"Kolkata Royal Biryani & Fast Food",1,4.0
"Kolkata Royal Biryani House",2,3.7
"Kolkata Royal Biryani House",2,4.0
"Kolkata Royal Family Restaurant",1,4.0
"Kolkata Special Kathi Rolls",1,4.3
"Kolkata Spl Kathi Rolls",1,4.1
"Kolkata Spring Roll - Mughlai Paratha Roll",1,3.2
"Kolkata Sweet",1,3.6
"Kolkata Sweets Hub",1,3.7
"Kolkata's Lazeez Kathi Rolls",1,4.1
"Kolkata's Roll And Roasted Chicken Corner",1,4.0
"Kolkatta Lodge",1,3.7
"Kollage Food Court",1,4.3
"Konark Restaurant",1,4.3
"Konaseema Kitchens",1,3.9
"Konaseema Ruchulu",2,3.4
"Konaseema Ruchulu",2,3.5
"Konchady Fast Food",1,4.0
"Koneeza",1,4.5
"Koney's",1,3.5
"Koo Kaapi",1,3.8
"Koodal Food Court",1,4.2
"Kook",1,3.8
"Kookie Jar",1,4.5
"Kool Break",1,4.0
"Kool Cups",1,3.7
"Kool Kakes And Pastries",1,4.0
"Kori's",2,4.2
"Kori's",2,4.4
"Koshe Kosha",2,4.3
"Koshe Kosha",2,4.4
"Kosten Patisseries",1,4.3
"Kota Fast Foods",1,3.9
"Kota Foodie",1,4.0
"Kota Foods Cafe",1,3.8
"Kota Kachori",3,4.1
"Kota Kachori",3,4.2
"Kota Kachori",3,4.3
"Kota Kadak Chai",1,4.4
"Kota Tadka Dhaba",1,3.5
"Kotha Barta",1,3.5
"Kotra Haveli",1,4.3
"Kottayam Kitchen Restaurant",1,3.8
"Kotyark Food Center",1,3.8
"Koupat",1,3.6
"Koustubha Bengaluru Flavours",1,3.9
"Kouzina Biryani Co",1,4.2
"Kouzina Express",1,4.1
"Kouzina Kafe - The Food Court",21,3.2
"Kouzina Kafe - The Food Court",21,3.4
"Kouzina Kafe - The Food Court",21,3.6
"Kouzina Kafe - The Food Court",21,3.6
"Kouzina Kafe - The Food Court",21,3.6
"Kouzina Kafe - The Food Court",21,3.7
"Kouzina Kafe - The Food Court",21,3.7
"Kouzina Kafe - The Food Court",21,3.7
"Kouzina Kafe - The Food Court",21,3.7
"Kouzina Kafe - The Food Court",21,3.7
"Kouzina Kafe - The Food Court",21,3.8
"Kouzina Kafe - The Food Court",21,3.8
"Kouzina Kafe - The Food Court",21,3.8
"Kouzina Kafe - The Food Court",21,3.9
"Kouzina Kafe - The Food Court",21,3.9
"Kouzina Kafe - The Food Court",21,4.0
"Kouzina Kafe - The Food Court",21,4.2
"Kouzina Kafe - The Food Court",21,4.3
"Kouzina Kafe - The Food Court",21,4.3
"Kouzina Kafe - The Food Court",21,4.4
"Kouzina Kafe - The Food Court",21,4.4
"Kouzina Mining Co.",1,3.9
"Kovai Angatha Briyani",1,3.9
"Kovai Biryani Hotel",1,4.0
"Kovai Chapati Stall",1,4.3
"Kovai Juice Corner",1,3.8
"Kovai KRS Bakery & Cafe",1,3.6
"Kovai Moongilkadu",1,3.2
"Kovai Pazhamudhir Nilayam",1,4.4
"Kovai Royal Biriyani",1,3.8
"Kovai SM Fast Food & Biriyani",1,4.4
"Koyal Bakery Cake",1,3.7
"Koyla Cafe Lounge",1,4.0
"Koyla Restaurant",1,3.7
"Kozhi Star",1,4.2
"Kozhikodenz",1,3.5
"Kozy Cafe",1,4.1
"KPJ - Khao Piyo Jiyo",1,3.7
"KPS Restaurant",1,4.0
"KP's Snack Hub",1,3.2
"KR Bakes",2,3.6
"KR Bakes",2,4.0
"KR Bakes Restaurant",1,3.8
"KR Di Rassoi",1,4.0
"KR Food Plaza",1,4.3
"KR Nati Style Mess",1,3.7
"Krafty Kitchen",1,4.3
"KRAMB Cafe & Gaming Arcade",1,4.3
"Kranti Bhel Restaurant",1,4.2
"Kranti Biryani House",1,3.6
"Kranti Snack Center",1,4.0
"Krati Kitchen",1,3.2
"Krave Momos",1,4.1
"Kravers Kitchen",1,4.1
"Kraves",1,4.2
"Krazy For Chocolates",1,4.1
"Krazy Kulfi Factory",1,4.0
"KRE - Kathi Roll Express",1,3.5
"Kreamy Foods And Desserts",1,4.3
"Kreamz",1,3.9
"Kripa Bakers And Restaurant",1,3.6
"Krishan Chat Bhandar",1,4.0
"Krishan Hotel",1,3.8
"Krishan Prasadam",1,4.0
"Krishan's",1,3.9
"Krishan's Corner Restaurant",1,3.7
"Krishman Chaat House",1,4.0
"Krishna Bakers & Fast Food",1,3.6
"Krishna Bakery",1,3.7
"Krishna Bhaji Pav",1,3.4
"Krishna Bhavan Hotel",1,3.7
"Krishna Bhog",2,3.2
"Krishna Bhog",2,3.7
"Krishna Bhojnalay",1,3.6
"Krishna Bhojnalaya",1,3.7
"Krishna Biryani & Fast Food",1,3.9
"Krishna Burger",1,4.0
"Krishna Chaat Shop",1,4.1
"Krishna Chat Bhandar",2,3.4
"Krishna Chat Bhandar",2,4.0
"Krishna Cheese Frankie",1,4.0
"Krishna Coffee Center",1,4.3
"Krishna Dairy",1,3.4
"Krishna Dairy & Parlour",1,4.5
"Krishna Dhaba",1,4.0
"Krishna Dhosa Center",1,3.7
"Krishna Dining",1,4.3
"Krishna Dining Hall",1,3.2
"Krishna Family Dhaba",1,4.4
"Krishna Fast Food",3,3.1
"Krishna Fast Food",3,3.7
"Krishna Fast Food",3,3.8
"Krishna Fast Food Center",1,4.2
"Krishna Fast Food Corner",1,3.9
"Krishna Food",3,3.9
"Krishna Food",3,4.0
"Krishna Food",3,4.1
"Krishna Food Court",2,3.9
"Krishna Food Court",2,4.0
"Krishna Food's",1,3.1
"Krishna Hotel",2,3.7
"Krishna Hotel",2,4.2
"Krishna Ice Creams",1,2.8
"Krishna Inn",1,3.6
"Krishna Kulcha",1,4.0
"Krishna Leela",1,4.0
"Krishna Maggi Point",1,3.2
"Krishna Momos Center",1,3.9
"Krishna Murari Paranthe Wale - Pure Veg",1,4.0
"Krishna Pav Bhaji",2,3.2
"Krishna Pav Bhaji",2,3.6
"Krishna Punjabi Dhaba",1,4.0
"Krishna Pure Veg",1,4.2
"Krishna Pure Veg Restaurant",1,4.3
"Krishna Residency",1,3.6
"Krishna Restaurant",6,3.5
"Krishna Restaurant",6,3.7
"Krishna Restaurant",6,3.7
"Krishna Restaurant",6,3.7
"Krishna Restaurant",6,4.2
"Krishna Restaurant",6,4.2
"Krishna Santosh Family Dhabha",1,4.0
"Krishna Shahi Rasoi",1,3.6
"Krishna Shudh Shakahari Bhojanalay",1,3.3
"Krishna Snacks Frankie",1,4.2
"Krishna Softy & Softy",1,4.1
"Krishna Sweets",1,3.8
"Krishna Vadapav Centre",1,4.0
"Krishna Vaibhava",1,4.2
"Krishna Vaishno Dhaba",1,4.0
"Krishna Veg Biryani And Chowmeen Fast Food",1,4.0
"Krishnaa Jelabi Kadai",1,4.1
"Krishnam Veg",1,4.3
"Krishna's Cafe",1,4.0
"Krishnas Dreams",1,4.0
"Krishna's Mishti Cafe",1,4.2
"Krishnashree",1,4.3
"Krishnaz Restaurant",1,4.2
"Krishnum Sweets",1,3.9
"Krishtunga Restaurant",1,3.8
"Krisp",1,4.1
"Krispy Chicken",1,4.1
"Krispy King",1,4.0
"Krispy Kreme",3,4.3
"Krispy Kreme",3,4.3
"Krispy Kreme",3,4.5
"Krispy Singh",1,3.5
"Kristi Momo Corner",1,4.2
"Krithigaa's Raghuram Snacks",1,4.5
"Krithika Veg Restaurant",1,4.1
"Kritika's Kitchen",1,3.4
"Kritunga",4,3.5
"Kritunga",4,3.9
"Kritunga",4,4.0
"Kritunga",4,4.1
"Kritunga Restaurant",1,3.9
"Kritunga Restaurant-Jagavi's",1,4.1
"Krozzon By Masters Bakery",1,3.7
"Krrish Food Plaza",1,3.6
"Krrunch",1,3.8
"Krsna Ice-Cream Parlour",1,4.4
"Krsna The Veg Restaurant",1,4.1
"Krunch",1,3.9
"Krupa Mess & Tiffins",1,3.7
"Krushana Pav Bhaji",1,3.8
"Krushna Garden Restaurant",1,3.4
"Krushna Pure Veg",1,4.2
"Krushnai Vada Pav",1,4.2
"Kruthagnya Take Away",1,3.8
"Kruti Coffee",1,4.4
"Krystal Chopstick - Since 1994",1,4.3
"KS Bakers",1,4.0
"Ks Biriyani Plaza",1,3.8
"K's Bistro",1,4.1
"KSF Family Restaurant",1,3.5
"KSG Queen",1,3.2
"Ksheer Sagar Misthan",1,4.2
"Ksheer Sagar Sweets",1,3.6
"Kshitij Restaurant",1,4.2
"KSP - King S Pizza",1,4.5
"KT Farmers",1,3.9
"K'tea'ly",1,4.2
"Kuai Kitchen",1,4.3
"Kubaba Kuzhimanthi",1,4.0
"Kubal Kitchen",1,3.4
"Kuber Dairy",2,4.0
"Kuber Dairy",2,4.0
"Kuber Pure Veg",1,3.8
"Kubera The Roof Top Kitchen",1,4.1
"Kubes The Lounge",1,4.2
"Kuch Hatkee",1,4.0
"Kudil Kudumba Unavagam",1,3.9
"Kudla Fish Land",1,4.0
"Kudla Treat",1,3.4
"Kudos Pizza",1,3.6
"Kudrati Kahumbo",4,4.3
"Kudrati Kahumbo",4,4.3
"Kudrati Kahumbo",4,4.4
"Kudrati Kahumbo",4,4.8
"Kuduk Chicken",2,4.1
"Kuduk Chicken",2,4.2
"Kuhelir Rannaghor",1,4.0
"Kuhu Shakes & Café",1,3.2
"Kuk-Doo-Koo",1,3.8
"Kukdu Kuu Club",1,3.8
"Kukku Da Dhaba",1,3.8
"Kukreja Food Complex",1,4.1
"Kukudooku Restaurant",1,4.0
"Kulambu - The Curries",1,3.7
"Kulcha And Lassi Bash",1,3.0
"Kulcha Cuisine",1,3.6
"Kulcha Express",1,3.9
"Kulcha Factory 24 Hours",1,3.5
"Kulcha Ji",1,3.9
"Kulcha Land",1,4.2
"Kulcha Patola",1,3.7
"Kulcha World",1,4.1
"Kuldeep Mini Restaurant",1,4.5
"Kulffi",1,3.7
"Kulffi - Healthy Ice Cream",1,4.3
"Kulfi Bistro Box Of Delights",1,3.8
"Kulfi House Telibandha",1,3.5
"Kulfi Mela",1,3.2
"Kulfi Point",1,4.6
"Kulfi Treat",1,4.5
"Kulfi Wala",1,3.4
"Kulfi-Shulfi",1,3.5
"Kulfistan",1,4.5
"Kulfreeze",2,3.2
"Kulfreeze",2,4.3
"Kulhad Banarasi",1,3.3
"Kulhad Biryani",1,4.3
"Kulhad Corner",1,3.6
"Kulhad King",1,3.2
"Kulhad Pizza",2,3.7
"Kulhad Pizza",2,4.0
"Kulhad Pizza Of Couple",1,4.0
"Kulhar Chai",1,4.3
"Kulkarni's Pav Bhaji",1,4.3
"Kulkarni's Swayampak Ghar",1,4.1
"Kullad Cafe",1,3.8
"Kullar Pizza Factory",1,2.8
"Kullhad",1,3.9
"Kullhad Chai",1,4.0
"Kulukki Hub",1,4.2
"Kumar Bhelpuri & Fast Food Center",1,4.1
"Kumar Biryani Park",1,3.5
"Kumar Cafe",1,4.2
"Kumar Cholay Bhature",1,4.1
"Kumar Fast Food",1,4.1
"Kumar Foods Restaurant",1,4.2
"Kumar Ice Cream",1,4.2
"Kumar Ice Cream & Fast Food",1,4.1
"Kumar Mess",3,3.8
"Kumar Mess",3,4.1
"Kumar Mess",3,4.3
"Kumar Rasoi",1,4.0
"Kumar Restaurant",1,4.0
"Kumar Sandwich",3,3.6
"Kumar Sandwich",3,3.9
"Kumar Sandwich",3,4.0
"Kumar Sweet Shop",1,4.2
"Kumar Vegetarian",1,4.1
"Kumaran 2 Dosa & Fast Food",1,4.1
"Kumar's Home Kitchen",1,4.3
"Kumbayah Kombucha",1,4.7
"Kumkum Fast Food",1,4.2
"Kunafa",1,4.2
"Kunafa Bytes",2,4.3
"Kunafa Bytes",2,4.5
"Kunafa House",1,4.4
"Kunafa Story",1,4.0
"Kunafa World",2,4.5
"Kunafa World",2,4.5
"Kunba Fine Dine & Chai Cafe",1,3.7
"Kundan Namkeen Center",1,4.1
"Kundan Nan Point",1,4.0
"Kundans",1,4.0
"Kundan's",1,4.2
"Kung Fu Chow",1,3.5
"Kung Fu Kitchen",1,3.0
"Kung Fu Panda",1,4.0
"Kung Pao",1,4.2
"Kungfu - King - Kitchen",1,4.0
"Kunj Bakery",1,4.3
"Kunj Bihari Bhojnalaya",1,4.5
"Kunj Paneer Kendra The Cake Palace",1,3.9
"Kunjilal Food House",1,4.1
"Kunjilal Sweets & Namkeen",1,4.5
"Kuntham Burger Hut",1,4.1
"Kunwar Kalewa Restaurant",1,4.2
"Kunwar's",1,3.7
"Kuppa Tea",1,4.3
"Kuppuswami",1,4.1
"Kura Karam Restaurant",1,4.2
"Kuremal Mahavir Prasad Kulfiwale",1,4.0
"Kuremal's Kulfi",1,4.2
"Kurla Juicy Hut",1,4.0
"Kurry King",1,4.1
"Kurry Kingdom",1,3.9
"Kurry Patta",1,4.4
"Kurry's & Kabab",1,4.1
"Kurtosshhh",3,3.7
"Kurtosshhh",3,3.9
"Kurtosshhh",3,4.3
"Kushwah Lassi Corner",1,4.3
"Kushwah Shri Restaurant",1,3.7
"Kushwaha ji Foods & Caters",1,3.6
"Kustom Cuisine",1,4.0
"Kusum Rolls",3,3.9
"Kusum Rolls",3,4.1
"Kusum Rolls",3,4.2
"Kutchi King",2,3.5
"Kutchi King",2,3.8
"Kutta Magic",1,4.4
"Kuttanad Restaurant",1,4.2
"Kutumbh",1,4.0
"KV Food ਠੇਕਾ",1,3.6
"KVM Sampoorna Restaurant",1,4.0
"KVS Food Court",1,4.0
"Kwality",1,4.2
"Kwality Bakery",2,3.8
"Kwality Bakery",2,4.0
"Kwality Cake Shop",1,3.7
"Kwality Chaap Corner",1,3.2
"Kwality Dhaba",1,4.4
"Kwality Family Resto Bar",1,4.0
"Kwality House",1,3.8
"Kwality Restaurant Extension",1,4.2
"Kwality Spicy Noodles & Fast Foods",1,3.8
"Kwality Sweets",1,3.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,3.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,3.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.0
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.0
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.2
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.3
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.4
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.5
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.6
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.7
"Kwality Wall’s Frozen Dessert And Ice Cream Shop",61,4.7
"Kwality Walls Frozen And Dessert Ice Cream Shop",1,4.4
"Kwality Wall's Frozen And Dessert Ice Cream Shop",1,4.4
"Kwality Walls Frozen Dessert and Ice Cream Shop",3,4.4
"Kwality Walls Frozen Dessert and Ice Cream Shop",3,4.5
"Kwality Walls Frozen Dessert and Ice Cream Shop",3,4.6
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,3.8
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,4.3
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,4.3
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,4.4
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,4.6
"Kwality Wall's Frozen Dessert and Ice Cream Shop",6,4.7
"Kwality's Cake Shop",1,4.0
"Kwality's Motel Shiraz",1,4.3
"Kwality's The Cake Shop",1,4.0
"Kwalitywall's Frozen Dessert And Ice Cream Shop",1,4.4
"Kwatlity Taste Corner",1,3.9
"Kwik Bite Centre",1,4.0
"Kylin Experience",2,4.2
"Kylin Experience",2,4.3
"L Brewing Cafe'",1,4.3
"L’opéra Art Café",1,4.0
"La - Momo - La Fast Food",1,3.2
"La Adiccion Gourmet",1,4.2
"La Apetito",1,3.3
"La Artisan Cafe",1,4.1
"La Belleza - The Cake Mall",1,4.2
"La Bonito",1,4.0
"La Cafeotheque CDA",1,4.3
"La Casa Gelato",1,3.2
"La Casetta",1,3.3
"La Chakhna",1,3.4
"La Cherie",2,4.2
"La Cherie",2,4.4
"La Chocolate",1,4.1
"La Chocolateria Pondy",1,3.9
"La Club",1,3.9
"La Co's Pizza",1,3.7
"LA Cream",2,4.0
"LA Cream",2,4.3
"La Cup Bashii",1,3.9
"La Fansa",1,4.0
"La Farina Cafe",1,3.9
"La Farine Patisserie And Cafe",1,4.4
"La Fiera",1,4.3
"La Forno Cafe",1,4.0
"La Gusto By Bon Vivant",1,4.0
"La Heaven",1,4.4
"La Italiano",1,3.4
"La Italino Pizza",1,4.0
"La' Jawab Punjabi Khana",1,3.0
"La kuisine",1,4.1
"La Macario Cafe",1,4.1
"La Maison Du Kunafa",1,4.3
"La Margerita Pizzeria",1,3.5
"La Margherita Pizzeria",1,4.1
"La Miami American Pizza",1,4.2
"La Mielle",1,4.0
"La Milano Pizzeria",8,3.7
"La Milano Pizzeria",8,3.9
"La Milano Pizzeria",8,3.9
"La Milano Pizzeria",8,4.0
"La Milano Pizzeria",8,4.0
"La Milano Pizzeria",8,4.0
"La Milano Pizzeria",8,4.1
"La Milano Pizzeria",8,4.2
"La Papa's Pizza",1,4.3
"La Paris Bakers",2,4.1
"La Paris Bakers",2,4.2
"La Pasta Fresca Deli",1,4.3
"La Patissiere",1,4.1
"La Petit Boulangerie - Kalatit",1,3.7
"La Piano Pizza",1,3.4
"La Piazza - Hyatt Regency",1,4.2
"La Pino’z Pizza",1,4.0
"La Pino'z Pizza",40,3.5
"La Pino'z Pizza",40,3.6
"La Pino'z Pizza",40,3.6
"La Pino'z Pizza",40,3.7
"La Pino'z Pizza",40,3.7
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.8
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,3.9
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.0
"La Pino'z Pizza",40,4.1
"La Pino'z Pizza",40,4.1
"La Pino'z Pizza",40,4.1
"La Pino'z Pizza",40,4.3
"La Pino'z Pizza",40,4.3
"La Pino'z Pizza",40,4.4
"La Pizza El Horno",1,4.1
"La Pizza Loca",1,4.3
"La Pizza Treno",1,2.9
"La Pizzario",1,4.1
"La Pizzato",1,4.2
"LA Rochelle",1,4.0
"La Rosetta Confectionery",1,3.6
"La Sani'z",1,4.0
"La Sicilia Bistro & Patisserie",1,4.2
"La Spezia Pizza",1,3.8
"La Sweet Chariot",1,3.3
"La Tandoori",1,3.8
"LA Tandoori Dhaba",1,3.8
"La Tasty Sevusal",1,4.2
"La Trio Pizza",1,3.3
"La Vie Pizzeria",1,4.2
"La Vita Cafe",1,4.2
"Laa Pizza",1,3.7
"Laajawaab Restaurant",1,4.0
"Laal Shaak",1,4.2
"Laale Di Chaap",1,3.7
"Lababdaari",2,3.6
"Lababdaari",2,4.0
"Labh Dairy And Sweet",1,4.3
"Labib's",1,4.1
"Labonel Fine Baking",2,4.0
"Labonel Fine Baking",2,4.5
"Lacasa Cafe",1,4.0
"La'Chef",1,3.9
"Lachef By K3 Club Residency",1,4.0
"Lachhubhai Ganthiyawala - Ganga General & Bakery Store",1,4.4
"Lachhubhai Ganthiyawala - Gangahill",1,4.4
"Laddi Fast Food",1,4.2
"Laddoo Gopal",1,4.2
"Laddoos",1,4.0
"Laddu Da Dhaba",1,3.9
"Laddu Gopal Sweets & Snacks",1,3.7
"Ladli Fast Food",1,3.9
"Ladu Samrat",1,4.4
"Laffah Hub",1,3.2
"Lagom",1,3.8
"Laguna",1,4.2
"Laham",1,4.0
"Lahori Dhaba",1,4.3
"La-Jawab",1,4.0
"Lajawab Biryani",1,4.0
"Lajawab Food Corner",1,4.0
"Lajawab Rajasthani Thali Restaurant",1,3.8
"Lajeej Fast Food",1,3.5
"Lake View",1,4.2
"Lake View Cafe",1,3.7
"Lake View Food Court",1,4.6
"Lakecity Eggs",1,3.9
"Lakhan Snacks Bar",1,3.5
"Lakhi Egg Roll",1,4.1
"Lakshmi Foods",1,3.4
"Lakshmi Hotels",2,4.1
"Lakshmi Hotels",2,4.3
"Lakshmi Mistana Bhandar",1,3.9
"Lakshmi Refreshment",1,4.1
"Lakshmi Sweets",1,4.5
"Lakshmi Vilas",1,4.2
"Lakshmi's Chappathi Corner",4,3.9
"Lakshmi's Chappathi Corner",4,4.2
"Lakshmi's Chappathi Corner",4,4.2
"Lakshmi's Chappathi Corner",4,4.3
"Lakshy Food Corner",1,4.1
"Lal Marwadi Dhaba",1,4.0
"Lal Mirch Tadka",1,3.6
"Lala Chat Corner",1,4.3
"Lala Jee's Angeethi",1,4.4
"Lala Ji Delhi Wale Ka Mashhoor Dhabba",1,4.0
"Lala Ji Ka Zaika",1,3.9
"Lala Ka Dhaba",1,3.2
"Lala Ni Kachhi Dabeli & Vadapav",1,4.2
"Lala Ram Bharose Lal Chat Bhandar",1,4.0
"Lala Ramchandra Sweets",1,4.4
"Lalabhai Sevusal Raopurawala",1,4.2
"Lalabhai Sevusal Wala",1,3.9
"Lalaji",1,3.7
"Lalaji Dilli Wale",2,3.5
"Lalaji Dilli Wale",2,4.0
"Lalaji Ka Dosa Cafe & Cuisine",1,4.1
"Lalakaka Sevusal Kirtistambhwala",1,3.1
"Lalaram's",1,4.4
"Lali Fast Food",1,2.7
"Lalit Omlet Center",1,3.4
"Lalit Tea Stall",1,3.1
"Lalita Foods",1,3.7
"Lalji",1,3.3
"Lalji Thali",1,3.0
"Lalla Briyani",1,3.1
"Lalta Pav Bhaji",1,4.2
"Lalten Restaurant Evam Bhojnalay",1,4.3
"Lalu Ki Litti",1,3.8
"Lama By Yeti",1,4.0
"Lambu Bombay Pav Bhaji & Bhel Puri",1,4.1
"Lamiya Food Palace",1,4.3
"La-Momo-La 2",1,2.8
"Lamour Bakehouse",1,3.8
"L'amour Patisserie",1,3.7
"Land Of Cakes",1,4.4
"Land Of Chenab",1,3.5
"Landmaark Family Restaurant",1,4.1
"Landmark At Home",1,4.3
"Landmark Hotel",1,4.1
"Langar Bistro & Restro",1,4.0
"Lanterns Kitchen & Bar",1,3.6
"Lapaalap",1,4.0
"Laphing Wala",1,4.2
"Laphings - The Taste Of Tibet",1,4.3
"La-Piazza Restaurant",1,4.1
"LA'Pizza Club",1,4.0
"Largo Pizzeria",3,3.8
"Largo Pizzeria",3,4.0
"Largo Pizzeria",3,4.1
"Las Vegas",1,4.0
"Lashish Family Restaurant",1,4.1
"Lashkara By Punjab Sweet House",1,4.2
"Lassi & Shakes",2,3.5
"Lassi & Shakes",2,3.5
"Lassi 1",1,3.8
"Lassi And Juice Corner",1,3.9
"Lassi And Shakes",1,4.2
"Lassi Bae",1,3.6
